signature,github_url,stars,fileID,file_path,param,desc
transformers.AutoTokenizer.from_pretrained;transformers.AutoModelForSequenceClassification.from_pretrained,github.com/tcapelle/apple_m1_pro_python,160,f7be8f3f5eb6f86dcf69f76158432db6,tcapelle_apple_m1_pro_python/apple_m1_pro_python/pytorch/train_bert.py,"model_name;model_name,num_labels=num_labels",A collection of ML scripts to test the M1 Pro MacBook Pro 
transformers.T5Tokenizer.from_pretrained,github.com/awslabs/pptod,148,fb4499482bd30bf51674f5f1bd1e9c7d,awslabs_pptod/pptod/data/pre-training_corpora/utlis/tokenize_intent_classification_dataset.py,tokenizer_path,Multi-Task Pre-Training for Plug-and-Play Task-Oriented Dialogue System (ACL 2022)
transformers.UniSpeechSatConfig.from_pretrained,github.com/salesforce/CodeRL,436,882073dcc11890c038af0f099a5a8c04,salesforce_CodeRL/CodeRL/transformers/src/transformers/models/unispeech_sat/convert_unispeech_sat_original_pytorch_checkpoint_to_pytorch.py,config_path,This is the official code for the paper CodeRL: Mastering Code Generation through Pretrained Models and Deep Reinforcement Learning (NeurIPS22).
transformers.AutoModel.from_pretrained,github.com/CuongNN218/zalo_ltr_2021,138,59fae34216a076dc5ae84d908e3e11d4,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/research_projects/fsner/src/fsner/model.py,"pretrained_model_name_or_path,return_dict=True",Source code for Zalo AI 2021 submission
transformers.Wav2Vec2FeatureExtractor.from_pretrained;transformers.Wav2Vec2Config.from_pretrained,github.com/CuongNN218/zalo_ltr_2021,138,f19569c0ffc5447fd7d267408f524883,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/research_projects/wav2vec2/run_pretrain.py,"unknown,cache_dir=unknown,do_normalize=True;unknown,cache_dir=unknown,gradient_checkpointing=unknown",Source code for Zalo AI 2021 submission
transformers.AutoModel.from_pretrained.to;transformers.AutoTokenizer.from_pretrained,github.com/AlibabaResearch/DAMO-ConvAI,788,d8cec5ccac9dcdb3a91d028721b2b7b5,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/proton/preprocess/test_grappa_prob_cmp.py,device;os.path.join,DAMO-ConvAI: The official repository which contains the codebase for Alibaba DAMO Conversational AI.
transformers.AutoTokenizer.from_pretrained;transformers.AutoTokenizer.from_pretrained;transformers.T5Config.from_pretrained;transformers.T5Config.from_pretrained;transformers.FlaxT5ForConditionalGeneration.from_pretrained,github.com/salesforce/CodeRL,436,cc552629790d200f14aa419f8bf83031,salesforce_CodeRL/CodeRL/transformers/examples/flax/language-modeling/run_t5_mlm_flax.py,"unknown,cache_dir=unknown,use_fast=unknown;unknown,cache_dir=unknown,use_fast=unknown;unknown,cache_dir=unknown,vocab_size=len;unknown,cache_dir=unknown;unknown,config=config,seed=unknown,dtype=getattr",This is the official code for the paper CodeRL: Mastering Code Generation through Pretrained Models and Deep Reinforcement Learning (NeurIPS22).
transformers.AutoConfig.from_pretrained;transformers.AutoTokenizer.from_pretrained,github.com/AlibabaResearch/DAMO-ConvAI,788,ae193f762f7e81e392b0c47bc9e5e91b,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/diana/downstreamdeca/dianawometa.py,"unknown,cache_dir=unknown,revision=unknown,use_auth_token=unknown;unknown,cache_dir=unknown,use_fast=unknown,revision=unknown,use_auth_token=unknown",DAMO-ConvAI: The official repository which contains the codebase for Alibaba DAMO Conversational AI.
transformers.AutoTokenizer.from_pretrained;transformers.AutoModel.from_pretrained.half.cuda;transformers.AutoTokenizer.from_pretrained;transformers.AutoModelForCausalLM.from_pretrained;transformers.AutoModel.from_pretrained;transformers.AutoConfig.from_pretrained,github.com/RUC-GSAI/YuLan-IR,181,c223c26dfd804a0dbfd84a6f17beb87c,RUC-GSAI_YuLan-IR/YuLan-IR/RETA-LLM/system/load_model.py,"model_path,trust_remote_code=True;;model_path,None=tokenizer_init_kwargs;model_path,None=model_init_kwargs;model_path,None=model_init_kwargs;model_path,None=model_init_kwargs",YuLan-IR: Information Retrieval Boosted LMs
transformers.AutoConfig.from_pretrained;transformers.AutoConfig.from_pretrained;transformers.AutoConfig.from_pretrained;transformers.AutoTokenizer.from_pretrained;transformers.AutoTokenizer.from_pretrained;transformers.TFAutoModelForMaskedLM.from_pretrained;transformers.TFAutoModelForMaskedLM.from_pretrained,github.com/salesforce/CodeRL,436,ba4f06d9e30812e2b82884ea1ae69bce,salesforce_CodeRL/CodeRL/transformers/examples/tensorflow/language-modeling/run_mlm.py,"checkpoint;unknown;unknown;unknown;unknown;checkpoint,config=config;unknown,config=config",This is the official code for the paper CodeRL: Mastering Code Generation through Pretrained Models and Deep Reinforcement Learning (NeurIPS22).
transformers.RobertaTokenizerFast.from_pretrained,github.com/ashkamath/mdetr,903,040cf9d1b57d53ddec3bd7124a86c457,ashkamath_mdetr/mdetr/datasets/clevr.py,unknown,
transformers.AutoConfig.from_pretrained;transformers.AutoConfig.from_pretrained;transformers.AutoTokenizer.from_pretrained;transformers.AutoTokenizer.from_pretrained;transformers.AutoModelWithLMHead.from_pretrained,github.com/allenai/real-toxicity-prompts,125,0580aeeae4e5ee1bb15dfa22f50e3760,allenai_real-toxicity-prompts/real-toxicity-prompts/scripts/finetuning/finetune_gpt2_ctrl.py,"unknown,cache_dir=unknown;unknown,cache_dir=unknown;unknown,cache_dir=unknown;unknown,cache_dir=unknown;unknown,from_tf=bool,config=config,cache_dir=unknown",
transformers.T5Tokenizer.from_pretrained;transformers.GPT2LMHeadModel.from_pretrained,github.com/ssymmetry/BBT-FinCUGE-Applications,180,eac05163b1150e35bf6c33769cd88a6f,ssymmetry_BBT-FinCUGE-Applications/BBT-FinCUGE-Applications/genarate_demo.py,model_name;model_name,
transformers.AutoModelForSeq2SeqLM.from_pretrained;transformers.AutoTokenizer.from_pretrained,github.com/salesforce/CodeRL,436,f5888bd573ea3f88a68ea8837dfee32c,salesforce_CodeRL/CodeRL/transformers/examples/research_projects/seq2seq-distillation/convert_pl_checkpoint_to_hf.py,hf_src_model_dir;hf_src_model_dir,This is the official code for the paper CodeRL: Mastering Code Generation through Pretrained Models and Deep Reinforcement Learning (NeurIPS22).
transformers.AutoConfig.from_pretrained;transformers.AutoConfig.from_pretrained;transformers.FlaxAutoModelForImageClassification.from_pretrained,github.com/salesforce/CodeRL,436,605de38b56b34c91baf28d26aca6a2f7,salesforce_CodeRL/CodeRL/transformers/examples/flax/vision/run_image_classification.py,"unknown,num_labels=len,image_size=unknown,cache_dir=unknown;unknown,num_labels=len,image_size=unknown,cache_dir=unknown;unknown,config=config,seed=unknown,dtype=getattr",This is the official code for the paper CodeRL: Mastering Code Generation through Pretrained Models and Deep Reinforcement Learning (NeurIPS22).
transformers.AutoTokenizer.from_pretrained;transformers.AutoModelForCausalLM.from_pretrained.cuda,github.com/Neutralzz/BiLLa,414,896c18d1841d9147f095d7a2ac8fe1cb,Neutralzz_BiLLa/BiLLa/eval_codes/get_model_answer.py,"model_path,use_fast=False;",BiLLa: A Bilingual LLaMA with Enhanced Reasoning Ability
transformers.BertConfig.from_pretrained;transformers.BertTokenizer.from_pretrained;transformers.BertForQuestionAnswering.from_pretrained,github.com/fastnlp/CPT,448,a8bdab0f5e9889eb33be127d12ab8734,fastnlp_CPT/CPT/finetune/mrc/run_mrc.py,"config_path;config_path;model_path,config=bert_config",CPT: A Pre-Trained Unbalanced Transformer for Both Chinese Language Understanding and Generation
transformers.XLMRobertaTokenizer.from_pretrained;transformers.MLukeTokenizer.from_pretrained;transformers.MLukeTokenizer.from_pretrained;transformers.MLukeTokenizer.from_pretrained,github.com/CuongNN218/zalo_ltr_2021,138,2cded9b6c19e91497b9341aeab77980c,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/src/transformers/models/mluke/convert_mluke_original_pytorch_checkpoint_to_pytorch.py,"metadata;pytorch_dump_folder_path;pytorch_dump_folder_path,task=entity_classification;pytorch_dump_folder_path",Source code for Zalo AI 2021 submission
transformers.AutoTokenizer.from_pretrained,github.com/RUC-GSAI/YuLan-IR,181,a104235bd40ca89df01146354b90cab1,RUC-GSAI_YuLan-IR/YuLan-IR/RETA-LLM/system/searcher.py,"DAM_NAME,config=config",YuLan-IR: Information Retrieval Boosted LMs
transformers.AutoProcessor.from_pretrained;transformers.Blip2ForConditionalGeneration.from_pretrained,github.com/sail-sg/EditAnything,2813,c9f734e9978176a43f717732ea632890,sail-sg_EditAnything/EditAnything/dataset_build.py,"Salesforce/blip2-opt-2.7b;Salesforce/blip2-opt-2.7b,torch_dtype=unknown","Edit anything in images  powered by segment-anything, ControlNet, StableDiffusion, etc."
transformers.Wav2Vec2Processor.from_pretrained;transformers.HubertForCTC.from_pretrained.to,github.com/YuanGongND/whisper-at,199,57dc77dda9afb38c6d2d214090c61b17,YuanGongND_whisper-at/whisper-at/src/noise_robust_asr/asr_experiments/transcribe_esc_hubert_xl.py,facebook/hubert-xlarge-ls960-ft;device,"Code and Pretrained Models for Interspeech 2023 Paper ""Whisper-AT: Noise-Robust Automatic Speech Recognizers are Also Strong Audio Event Taggers"""
transformers.BertTokenizer.from_pretrained;transformers.BertModel.from_pretrained,github.com/demi6od/ChatBot,173,7c0c4b8c4a13e201ee34057edfce96d6,demi6od_ChatBot/ChatBot/ChatBotBertTransformer/model.py,bert-base-uncased;bert-base-uncased,"Pytorch Generative ChatBot (Dialog System) based on RNN, Transformer, Bert and GPT2"
transformers.AutoTokenizer.from_pretrained,github.com/AlibabaResearch/DAMO-ConvAI,788,2a9e76fdd0db4a98237a5c73945ca1a1,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/bird/finetuning/models/unified/rgat_grapter_256.py,"unknown,use_fast=True",DAMO-ConvAI: The official repository which contains the codebase for Alibaba DAMO Conversational AI.
transformers.AutoFeatureExtractor.from_pretrained;transformers.AutoConfig.from_pretrained;transformers.AutoModelForAudioClassification.from_pretrained,github.com/salesforce/CodeRL,436,6b01641283051ec91fe72cba1fd9729e,salesforce_CodeRL/CodeRL/transformers/examples/pytorch/audio-classification/run_audio_classification.py,"unknown,return_attention_mask=unknown,cache_dir=unknown,revision=unknown,use_auth_token=unknown;unknown,num_labels=len,label2id=label2id,id2label=id2label,finetuning_task=audio-classification,cache_dir=unknown,revision=unknown,use_auth_token=unknown;unknown,from_tf=bool,config=config,cache_dir=unknown,revision=unknown,use_auth_token=unknown",This is the official code for the paper CodeRL: Mastering Code Generation through Pretrained Models and Deep Reinforcement Learning (NeurIPS22).
transformers.AutoConfig.from_pretrained,github.com/27182812/ChatGLM-LLaMA-chinese-insturct,384,5d9b3c70b886cea03aa09f61934b9733,27182812_ChatGLM-LLaMA-chinese-insturct/ChatGLM-LLaMA-chinese-insturct/src/transformers/models/longt5/convert_longt5x_checkpoint_to_flax.py,config_name,"探索中文instruct数据在ChatGLM, LLaMA上的微调表现"
transformers.CLIPTokenizer.from_pretrained;transformers.CLIPTextModel.from_pretrained,github.com/thu-ml/controlvideo,183,4c0b93e9c162574bbf17bbd74ce5c8ed,thu-ml_controlvideo/controlvideo/train.py,"pretrained_model_path,subfolder=tokenizer;pretrained_model_path,subfolder=text_encoder","Official implementation for ""ControlVideo: Adding Conditional Control for One Shot Text-to-Video Editing"" "
transformers.AutoConfig.from_pretrained;transformers.AutoModelWithLMHead.from_pretrained;transformers.AutoTokenizer.from_pretrained,github.com/ucinlp/autoprompt,497,a2d9225987fb19b488e3f10a91a1e768,ucinlp_autoprompt/autoprompt/autoprompt/create_trigger.py,"model_name;model_name;model_name,add_prefix_space=True",AutoPrompt: Automatic Prompt Construction for Masked Language Models.
transformers.AutoConfig.from_pretrained;transformers.AutoTokenizer.from_pretrained;transformers.AutoModelForMultipleChoice.from_pretrained,github.com/CuongNN218/zalo_ltr_2021,138,fa6402a42971672627b1dc0f98411b8a,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/legacy/multiple_choice/run_multiple_choice.py,"unknown,num_labels=num_labels,finetuning_task=unknown,cache_dir=unknown;unknown,cache_dir=unknown;unknown,from_tf=bool,config=config,cache_dir=unknown",Source code for Zalo AI 2021 submission
transformers.GPT2TokenizerFast.from_pretrained;transformers.GPT2LMHeadModel.from_pretrained,github.com/thunlp/OpenBackdoor,114,1dd381f3d31733bfa334759042c06e6e,thunlp_OpenBackdoor/OpenBackdoor/openbackdoor/utils/evaluator.py,gpt2-large;gpt2-large,"An open-source toolkit for textual backdoor attack and defense (NeurIPS 2022 D&B, Spotlight)"
transformers.T5TokenizerFast.from_pretrained;transformers.BartTokenizer.from_pretrained,github.com/ylsung/VL_adapter,187,c9560829f8e2bd4aebc7e2a526cd5aec,ylsung_VL_adapter/VL_adapter/VL-T5/src/nlvr_data.py,"unknown,do_lower_case=unknown;unknown,do_lower_case=unknown","PyTorch code for ""VL-Adapter: Parameter-Efficient Transfer Learning for Vision-and-Language Tasks"" (CVPR2022)"
transformers.AutoConfig.from_pretrained;transformers.AutoTokenizer.from_pretrained;transformers.TFAutoModelForMultipleChoice.from_pretrained,github.com/salesforce/CodeRL,436,45c6569131f0837cd68290b0a241b32e,salesforce_CodeRL/CodeRL/transformers/examples/tensorflow/multiple-choice/run_swag.py,"config_path,cache_dir=unknown,revision=unknown,use_auth_token=unknown;unknown,cache_dir=unknown,use_fast=unknown,revision=unknown,use_auth_token=unknown;model_path,config=config,cache_dir=unknown,revision=unknown,use_auth_token=unknown",This is the official code for the paper CodeRL: Mastering Code Generation through Pretrained Models and Deep Reinforcement Learning (NeurIPS22).
transformers.AutoModel.from_pretrained,github.com/AlibabaResearch/DAMO-ConvAI,788,2674f754698692ed9b3b0ae27aa835ee,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/star/LGESQL/cosql/model/encoder/graph_input.py,os.path.join,DAMO-ConvAI: The official repository which contains the codebase for Alibaba DAMO Conversational AI.
transformers.T5ForConditionalGeneration.from_pretrained,github.com/salesforce/CodeRL,436,3d959852da2cd9765b725824ae304454,salesforce_CodeRL/CodeRL/train.py,"model_path,tuning_mode=unknown,clone_rl_head=unknown",This is the official code for the paper CodeRL: Mastering Code Generation through Pretrained Models and Deep Reinforcement Learning (NeurIPS22).
transformers.AutoConfig.from_pretrained;transformers.AutoTokenizer.from_pretrained;transformers.AutoTokenizer.from_pretrained;transformers.FlaxAutoModelForTokenClassification.from_pretrained,github.com/CuongNN218/zalo_ltr_2021,138,2b1c3f038fe1b27c39612efe23c6e339,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/flax/token-classification/run_flax_ner.py,"unknown,num_labels=num_labels,label2id=label_to_id,id2label=Dict,finetuning_task=unknown,cache_dir=unknown,revision=unknown,use_auth_token=unknown;tokenizer_name_or_path,cache_dir=unknown,revision=unknown,use_auth_token=unknown,add_prefix_space=True;tokenizer_name_or_path,cache_dir=unknown,revision=unknown,use_auth_token=unknown;unknown,config=config,cache_dir=unknown,revision=unknown,use_auth_token=unknown",Source code for Zalo AI 2021 submission
transformers.AutoTokenizer.from_pretrained,github.com/salesforce/CodeRL,436,ffb52dc2b64249d0ad0a538cc1c9773d,salesforce_CodeRL/CodeRL/transformers/examples/legacy/seq2seq/pack_dataset.py,unknown,This is the official code for the paper CodeRL: Mastering Code Generation through Pretrained Models and Deep Reinforcement Learning (NeurIPS22).
transformers.BartConfig.from_pretrained,github.com/fastnlp/CPT,448,a5c75969c87624b57b83d563ccd7e34c,fastnlp_CPT/CPT/pretrain/megatron/model/cpt_model.py,unknown,CPT: A Pre-Trained Unbalanced Transformer for Both Chinese Language Understanding and Generation
transformers.AutoFeatureExtractor.from_pretrained,github.com/kangyeolk/Paint-by-Sketch,156,deac862649954b8c7cf35438d8c0ab92,kangyeolk_Paint-by-Sketch/Paint-by-Sketch/scripts/eval_dataloader.py,safety_model_id,Stable Diffusion-based image manipulation method with a sketch and reference image
transformers.RobertaTokenizerFast.from_pretrained,github.com/AlibabaResearch/DAMO-ConvAI,788,1120ebabc5e4dbe0ada93fa54bcaffaf,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/spectra/main.py,unknown,DAMO-ConvAI: The official repository which contains the codebase for Alibaba DAMO Conversational AI.
transformers.AutoModel.from_pretrained,github.com/facebookresearch/multihop_dense_retrieval,203,b1ecc873c371c1f446bc76989fbb61d1,facebookresearch_multihop_dense_retrieval/multihop_dense_retrieval/mdr/qa/qa_model.py,unknown,Multi-hop dense retrieval for question answering
transformers.AutoConfig.from_pretrained;transformers.AutoTokenizer.from_pretrained;transformers.AutoModel.from_pretrained;transformers.AutoTokenizer.from_pretrained,github.com/salesforce/CodeRL,436,779d5c5a2d7601dfe8ec29f4f16d291d,salesforce_CodeRL/CodeRL/transformers/examples/research_projects/mm-imdb/run_mmimdb.py,"unknown;unknown,do_lower_case=unknown,cache_dir=unknown;unknown,config=transformer_config,cache_dir=unknown;unknown",This is the official code for the paper CodeRL: Mastering Code Generation through Pretrained Models and Deep Reinforcement Learning (NeurIPS22).
transformers.BertTokenizer.from_pretrained,github.com/memray/OpenNMT-kpg-release,210,1e7678c24315363fdc959a6a6039b4e0,memray_OpenNMT-kpg-release/OpenNMT-kpg-release/onmt/keyphrase/json_plus_process.py,"bert-base-uncased,do_lower_case=True",Keyphrase Generation
transformers.AutoConfig.from_pretrained;transformers.AutoTokenizer.from_pretrained;transformers.AutoModelForSequenceClassification.from_pretrained,github.com/CuongNN218/zalo_ltr_2021,138,38049d28cccb055c47f759f930f9b568,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/research_projects/bertology/run_bertology.py,"unknown,num_labels=num_labels,finetuning_task=unknown,output_attentions=True,cache_dir=unknown;unknown,cache_dir=unknown;unknown,from_tf=bool,config=config,cache_dir=unknown",Source code for Zalo AI 2021 submission
transformers.T5Tokenizer.from_pretrained,github.com/awslabs/pptod,148,71a2ede71f18988bde5213b2cff4615f,awslabs_pptod/pptod/Pretraining/pretrain.py,preprocessed_tokenizer_path,Multi-Task Pre-Training for Plug-and-Play Task-Oriented Dialogue System (ACL 2022)
transformers.models.auto.configuration_auto.AutoConfig.from_pretrained,github.com/AlibabaResearch/DAMO-ConvAI,788,9a2f15399ce7e5b5e05542562d3e37d9,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/graphix/seq2seq/utils/picard_model_wrapper.py,"pretrained_model_name_or_path,return_unused_kwargs=True,None=kwargs",DAMO-ConvAI: The official repository which contains the codebase for Alibaba DAMO Conversational AI.
transformers.AutoModel.from_pretrained;transformers.AutoTokenizer.from_pretrained,github.com/yangheng95/PyABSA,779,0b7532c6d3ff2dd1d45e468fab30022f,yangheng95_PyABSA/PyABSA/pyabsa/tasks/_Archive/ProteinRegression/instructor/proteinr_instructor.py,unknown;unknown,"Sentiment Analysis, Text Classification, Text Augmentation,  Text Adversarial defense, etc.; "
transformers.BertTokenizerFast.from_pretrained,github.com/IBM/zshot,285,3a38f2eb9d42f075ec42c4e3ccced435,IBM_zshot/zshot/zshot/linker/linker_smxm.py,"bert-large-cased,truncation_side=left,cache_dir=MODELS_CACHE_PATH",Zero and Few shot named entity & relationships recognition
transformers.BertTokenizer.from_pretrained,github.com/AlibabaResearch/DAMO-ConvAI,788,52ab32b2740d4aeb7b8ee84ea35ba68c,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/cgodial/flow_based_dialog/data_cls.py,directory,DAMO-ConvAI: The official repository which contains the codebase for Alibaba DAMO Conversational AI.
transformers.AutoConfig.from_pretrained;transformers.AutoModelForCausalLM.from_pretrained.to;transformers.LlamaTokenizer.from_pretrained;transformers.AutoTokenizer.from_pretrained,github.com/AlibabaResearch/DAMO-ConvAI,788,edd96274b74736665d5d73ffb15a97dc,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/PRO/eval/infer_and_eval_main_generate.py,model_name_or_path;model_device;model_name_or_path;model_name_or_path,DAMO-ConvAI: The official repository which contains the codebase for Alibaba DAMO Conversational AI.
transformers.AutoConfig.from_pretrained;transformers.AutoTokenizer.from_pretrained;transformers.TFAutoModelForQuestionAnswering.from_pretrained,github.com/salesforce/CodeRL,436,cdbb7acc8693e80e25bcabbb31b63c91,salesforce_CodeRL/CodeRL/transformers/examples/tensorflow/question-answering/run_qa.py,"unknown,cache_dir=unknown,revision=unknown,use_auth_token=unknown;unknown,cache_dir=unknown,use_fast=True,revision=unknown,use_auth_token=unknown;model_path,config=config,cache_dir=unknown,revision=unknown,use_auth_token=unknown",This is the official code for the paper CodeRL: Mastering Code Generation through Pretrained Models and Deep Reinforcement Learning (NeurIPS22).
transformers.RobertaTokenizer.from_pretrained,github.com/snap-stanford/GreaseLM,200,f49b87aaca0104995087f5fd0b821cfa,snap-stanford_GreaseLM/GreaseLM/preprocess_utils/graph.py,roberta-large,[ICLR 2022 spotlight]GreaseLM: Graph REASoning Enhanced Language Models for Question Answering
transformers.BartTokenizer.from_pretrained;transformers.BartForConditionalGeneration.from_pretrained.cuda,github.com/stanfordnlp/chirpycardinal,125,18e9274644bb0d475be2b1ac89874009,stanfordnlp_chirpycardinal/chirpycardinal/docker/infiller/app/remote_module.py,facebook/bart-large;,Stanford's Alexa Prize socialbot
transformers.DPRContextEncoderTokenizerFast.from_pretrained,github.com/CuongNN218/zalo_ltr_2021,138,82a0a5bd530094646bdfa3827ca48cc2,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/research_projects/rag-end2end-retriever/kb_encode_utils.py,facebook/dpr-ctx_encoder-multiset-base,Source code for Zalo AI 2021 submission
transformers.AutoTokenizer.from_pretrained,github.com/airsplay/vokenization,187,3007e78c8ab5faae858125da4232d6be,airsplay_vokenization/vokenization/tokenization/to_hdf5.py,tokenizer_name,"PyTorch code for EMNLP 2020 Paper ""Vokenization: Improving Language Understanding with Visual Supervision"""
transformers.BertTokenizer.from_pretrained,github.com/AlibabaResearch/DAMO-ConvAI,788,35af1c0944fd808b2fea6a20327a8b45,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/pace/pace/utils/write_simmc2_rg.py,"bert-base-uncased,do_lower_case=True",DAMO-ConvAI: The official repository which contains the codebase for Alibaba DAMO Conversational AI.
transformers.PerceiverTokenizer.from_pretrained,github.com/salesforce/CodeRL,436,1f92ea94d3497830eee32c402c45237b,salesforce_CodeRL/CodeRL/transformers/src/transformers/models/perceiver/convert_perceiver_haiku_to_pytorch.py,/Users/NielsRogge/Documents/Perceiver/Tokenizer files,This is the official code for the paper CodeRL: Mastering Code Generation through Pretrained Models and Deep Reinforcement Learning (NeurIPS22).
transformers.SwinConfig.from_pretrained,github.com/27182812/ChatGLM-LLaMA-chinese-insturct,384,8f198e590f16242b8a0607e5d531f224,27182812_ChatGLM-LLaMA-chinese-insturct/ChatGLM-LLaMA-chinese-insturct/src/transformers/models/maskformer/convert_maskformer_swin_to_pytorch.py,"microsoft/swin-tiny-patch4-window7-224,out_features=List","探索中文instruct数据在ChatGLM, LLaMA上的微调表现"
transformers.T5Tokenizer.from_pretrained;transformers.T5EncoderModel.from_pretrained;transformers.CLIPTokenizer.from_pretrained;transformers.CLIPTextModel.from_pretrained,github.com/Mikubill/naifu-diffusion,222,d350644a64034d1507fc055394f8189b,Mikubill_naifu-diffusion/naifu-diffusion/experiment/encoder.py,version;version;version;version,Train stable diffusion model with Diffusers and Pytorch Lightning
transformers.AutoConfig.from_pretrained;transformers.AutoModel.from_pretrained;transformers.AutoTokenizer.from_pretrained,github.com/amazon-science/sccl,276,9f0c441827859e12e8cd0f093714291f,amazon-science_sccl/sccl/utils/optimizer.py,"BERT_CLASS;BERT_CLASS,config=config;BERT_CLASS","Pytorch implementation of Supporting Clustering with Contrastive Learning, NAACL 2021"
transformers.LongformerTokenizerFast.from_pretrained,github.com/AlibabaResearch/DAMO-ConvAI,788,4abe7a9deacf5866d1f9ca236b1b1a62,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/dstc11-simmc/task3/eval_dstc11_task3.py,unknown,DAMO-ConvAI: The official repository which contains the codebase for Alibaba DAMO Conversational AI.
transformers.AutoFeatureExtractor.from_pretrained,github.com/cross-domain-compositing/cross-domain-compositing,167,25e2e3fe95d7c601c5a1dd8b881ab978,cross-domain-compositing_cross-domain-compositing/cross-domain-compositing/scripts/txt2img.py,safety_model_id,
transformers.AutoTokenizer.from_pretrained;transformers.AutoModelForSeq2SeqLM.from_pretrained;transformers.AutoTokenizer.from_pretrained;transformers.T5ForConditionalGeneration.from_pretrained,github.com/yangheng95/PyABSA,779,4e18f91d142042f90ad461e529034209,yangheng95_PyABSA/PyABSA/pyabsa/tasks/ABSAInstruction/model.py,"checkpoint;checkpoint;model_checkpoint,force_download=True;model_checkpoint,force_download=True","Sentiment Analysis, Text Classification, Text Augmentation,  Text Adversarial defense, etc.; "
transformers.AutoTokenizer.from_pretrained,github.com/AlibabaResearch/DAMO-ConvAI,788,af7620ce910188958f5987cfb869d17b,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/star/LGESQL/sparc/utils/example.py,google/electra-large-discriminator,DAMO-ConvAI: The official repository which contains the codebase for Alibaba DAMO Conversational AI.
transformers.AutoConfig.from_pretrained,github.com/YuxinWenRick/tree-ring-watermark,145,eaf4bd3423795ddc9830d785a2ef7bdd,YuxinWenRick_tree-ring-watermark/tree-ring-watermark/open_clip/hf_model.py,model_name_or_path,
transformers.AutoConfig.from_pretrained;transformers.AutoTokenizer.from_pretrained;transformers.AutoModelForQuestionAnswering.from_pretrained,github.com/salesforce/CodeRL,436,f6163cb0a2a4ba7c89c93ad3a3c69a5d,salesforce_CodeRL/CodeRL/transformers/examples/pytorch/question-answering/run_qa.py,"unknown,cache_dir=unknown,revision=unknown,use_auth_token=unknown;unknown,cache_dir=unknown,use_fast=True,revision=unknown,use_auth_token=unknown;unknown,from_tf=bool,config=config,cache_dir=unknown,revision=unknown,use_auth_token=unknown",This is the official code for the paper CodeRL: Mastering Code Generation through Pretrained Models and Deep Reinforcement Learning (NeurIPS22).
transformers.GPT2LMHeadModel.from_pretrained;transformers.GPT2Tokenizer.from_pretrained,github.com/Vahe1994/SpQR,466,50e11ac8ded56d634233cf099dd87660,Vahe1994_SpQR/SpQR/lm-evaluation-harness/scripts/make_gpt2_test_cases.py,gpt2;gpt2,
transformers.AutoConfig.from_pretrained;transformers.AutoTokenizer.from_pretrained;transformers.AutoTokenizer.from_pretrained;transformers.AutoModelForTokenClassification.from_pretrained,github.com/CuongNN218/zalo_ltr_2021,138,9744159031240e1a4975e928a7ba75fc,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/pytorch/token-classification/run_ner.py,"unknown,num_labels=num_labels,label2id=label_to_id,id2label=Dict,finetuning_task=unknown,cache_dir=unknown,revision=unknown,use_auth_token=unknown;tokenizer_name_or_path,cache_dir=unknown,use_fast=True,revision=unknown,use_auth_token=unknown,add_prefix_space=True;tokenizer_name_or_path,cache_dir=unknown,use_fast=True,revision=unknown,use_auth_token=unknown;unknown,from_tf=bool,config=config,cache_dir=unknown,revision=unknown,use_auth_token=unknown",Source code for Zalo AI 2021 submission
transformers.AutoTokenizer.from_pretrained,github.com/AlibabaResearch/DAMO-ConvAI,788,f4646fcbd76ab973f92b5aa2d3409446,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/bird/finetuning/models/unified/combined_prefixtuning.py,"unknown,use_fast=False",DAMO-ConvAI: The official repository which contains the codebase for Alibaba DAMO Conversational AI.
transformers.CLIPConfig.from_pretrained,github.com/salesforce/CodeRL,436,8ffa3f19bdc398cfeb461ca389e09698,salesforce_CodeRL/CodeRL/transformers/src/transformers/models/clip/convert_clip_original_pytorch_to_hf.py,config_path,This is the official code for the paper CodeRL: Mastering Code Generation through Pretrained Models and Deep Reinforcement Learning (NeurIPS22).
